180	1
0.196295	0.443052
1.54472	1.24287
0.466567	0.683057
3.99268	1.99817
2.95969	1.72037
0.163335	0.404147
0.0175787	0.132585
2.72103	1.64955
3.82568	1.95593
2.8265	1.68122
3.00351	1.73306
0.564348	0.751231
2.7131	1.64715
2.451	1.56557
2.65194	1.62848
3.90405	1.97587
0.284433	0.533322
3.62963	1.90516
3.4453	1.85615
2.51399	1.58556
3.55602	1.88574
2.30061	1.51678
0.608783	0.780246
3.59447	1.89591
2.2956	1.51512
1.05179	1.02557
0.701926	0.83781
2.50117	1.58151
3.33726	1.82682
2.68111	1.63741
3.43455	1.85325
1.79412	1.33945
3.93188	1.9829
2.64046	1.62495
2.83505	1.68376
0.232917	0.482615
3.26389	1.80662
2.98764	1.72848
3.8966	1.97398
3.34141	1.82795
1.25651	1.12094
0.470595	0.686
0.822047	0.906668
1.16715	1.08035
3.79113	1.94708
3.36998	1.83575
0.999054	0.999527
0.863674	0.929341
3.46471	1.86137
1.72356	1.31285
0.822901	0.907139
3.71496	1.92742
3.01328	1.73588
1.55998	1.24899
1.49895	1.22431
2.23188	1.49395
2.5229	1.58837
3.76428	1.94017
2.94504	1.71611
2.94418	1.71586
1.55486	1.24694
2.20075	1.48349
3.9209	1.98013
2.51192	1.5849
1.31071	1.14486
1.72015	1.31154
2.50935	1.58409
2.78268	1.66814
1.96051	1.40018
2.67354	1.6351
1.0734	1.03605
0.418958	0.64727
0.26075	0.510637
0.559099	0.747729
1.81585	1.34754
0.721091	0.849171
2.58602	1.60811
3.42711	1.85124
1.06436	1.03168
3.27036	1.80841
0.206915	0.45488
0.749413	0.865686
3.9635	1.99085
1.70879	1.30721
2.57369	1.60427
2.88571	1.69874
3.60302	1.89816
3.37181	1.83625
3.66137	1.91347
1.93194	1.38994
1.91925	1.38537
2.91	1.70587
3.03085	1.74093
1.53581	1.23928
2.97848	1.72583
1.09598	1.04689
1.45158	1.20482
0.124882	0.353386
3.28904	1.81357
3.03159	1.74115
1.7387	1.3186
0.897122	0.947165
0.329844	0.574321
1.0629	1.03097
2.50276	1.58201
3.06906	1.75187
1.30461	1.14219
1.01883	1.00937
1.93988	1.3928
3.00754	1.73423
2.24775	1.49925
1.39164	1.17968
2.78524	1.6689
3.86853	1.96686
1.60674	1.26757
1.09073	1.04438
3.55553	1.88561
2.36946	1.5393
2.42647	1.55771
1.38945	1.17875
3.20566	1.79044
3.31907	1.82183
3.25999	1.80554
1.69366	1.30141
0.325083	0.570161
2.52962	1.59048
3.93017	1.98247
2.75472	1.65974
1.99713	1.4132
0.737083	0.858535
2.26911	1.50636
0.95352	0.976484
3.44798	1.85687
1.15567	1.07502
3.95825	1.98954
3.27976	1.81101
1.61003	1.26887
1.2869	1.13442
1.59465	1.2628
2.63033	1.62183
3.7235	1.92964
3.61547	1.90144
1.11075	1.05392
3.05466	1.74776
2.10285	1.45012
3.80908	1.95169
3.66808	1.91522
2.56978	1.60305
0.191656	0.437786
1.05423	1.02676
1.15458	1.07451
3.1699	1.78042
1.03226	1.016
1.14811	1.0715
1.40764	1.18644
3.65758	1.91248
3.2739	1.80939
0.97354	0.986682
1.28861	1.13517
0.91934	0.958822
3.84472	1.9608
0.981964	0.990941
3.73437	1.93245
3.27195	1.80885
0.413587	0.643107
2.30903	1.51955
0.909452	0.953652
1.50383	1.22631
0.765648	0.875013
3.14841	1.77438
3.5869	1.89391
1.23698	1.11219
0.216681	0.465491
3.00815	1.7344
2.87716	1.69622
2.23395	1.49464
2.19172	1.48044
1.47441	1.21425
0.437635	0.66154
0.275521	0.524901
