180	1
-0.175451	-0.149258
0.849422	3.52221
0.202124	0.25331
-0.415693	-0.292117
-0.0484939	-0.046251
-0.196692	-0.164353
0.902646	4.25682
0.0967132	0.107068
0.669851	1.84564
0.588855	1.37252
0.60332	1.44758
0.185705	0.228047
0.740165	2.38022
-0.363872	-0.266174
0.878353	3.90476
-0.464156	-0.313843
0.886654	4.02176
0.437544	0.772458
-0.744743	-0.354019
0.549791	1.18746
-0.0542314	-0.0514416
-0.648183	-0.364105
-0.946654	-0.136313
-0.916746	-0.194375
-0.0904263	-0.0829275
0.724601	2.25027
-0.727775	-0.358633
-0.971068	-0.0795685
-0.57445	-0.351747
0.637074	1.63802
0.594409	1.4009
0.559313	1.23033
0.316996	0.463649
-0.402509	-0.285771
0.562853	1.24662
0.843013	3.44253
0.684256	1.94469
-0.514756	-0.333505
-0.002472	-0.0024659
-0.953978	-0.120222
-0.848567	-0.287657
-0.938231	-0.153877
-0.287576	-0.22322
0.430647	0.751554
-0.180395	-0.152821
-0.639149	-0.363345
-0.404157	-0.286574
-0.635792	-0.363002
0.489792	0.94673
-0.730522	-0.357981
-0.883541	-0.245927
0.0512406	0.054008
-0.282266	-0.220019
0.613453	1.50243
-0.682363	-0.364654
0.799738	2.94865
-0.736381	-0.35647
-0.941527	-0.147122
-0.637135	-0.363143
0.636158	1.63256
-0.501572	-0.328713
0.141392	0.164675
-0.306192	-0.234223
0.0798669	0.0867993
0.329814	0.491489
0.741508	2.39176
0.865047	3.72405
0.890561	4.078
-0.789605	-0.334284
-0.693533	-0.363949
0.11594	0.131144
0.600513	1.43271
0.790277	2.85026
-0.854976	-0.280882
0.744621	2.41874
0.644826	1.68501
-0.223426	-0.182601
0.0975677	0.108116
0.343913	0.523321
-0.098117	-0.0893502
-0.437239	-0.302096
0.898923	4.20093
0.964293	5.29322
0.456099	0.831021
0.189611	0.233965
-0.455245	-0.310046
-0.736076	-0.356553
-0.604114	-0.358297
0.201025	0.251588
-0.0252998	-0.0246756
-0.289346	-0.224281
-0.540147	-0.342001
-0.0431227	-0.04134
0.383587	0.620307
0.896298	4.16197
0.342265	0.519533
0.965148	5.30917
-0.524949	-0.337036
0.027131	0.0278876
-0.528367	-0.338185
-0.316874	-0.240382
-0.911252	-0.203789
-0.0314035	-0.0304474
-0.958434	-0.11005
0.676382	1.88993
0.237037	0.310625
0.0811487	0.0883154
0.208106	0.262773
0.137364	0.159236
0.554735	1.20955
0.280068	0.388833
0.393475	0.64633
0.519883	1.06145
0.736015	2.34486
-0.684011	-0.364579
-0.152989	-0.132688
0.572924	1.29406
-0.957152	-0.113007
-0.123264	-0.109737
-0.915708	-0.196181
0.0126041	0.012765
-0.46147	-0.312708
-0.86346	-0.271331
-0.5103	-0.331913
0.96411	5.28981
0.0129093	0.0130782
0.231056	0.300438
-0.857967	-0.277592
-0.264992	-0.209409
0.911069	4.38591
0.720145	2.21435
-0.325053	-0.245024
-0.516221	-0.334022
-0.420942	-0.294593
-0.898068	-0.224919
0.985412	5.701
-0.65508	-0.364521
-0.862178	-0.272817
-0.55974	-0.34783
-0.398175	-0.283647
0.573717	1.29787
0.299234	0.426703
-0.832636	-0.302943
-0.474471	-0.318119
-0.727042	-0.3588
-0.564928	-0.349259
0.125156	0.143061
-0.643483	-0.363739
0.264565	0.359616
-0.786187	-0.336215
-0.0925626	-0.0847206
0.517685	1.05268
-0.332377	-0.249125
-0.885189	-0.243659
-0.43498	-0.301073
0.388592	0.633381
0.746513	2.43529
0.135166	0.156291
0.736991	2.35314
-0.83758	-0.29843
0.590808	1.38244
0.999329	5.98592
0.269997	0.369715
0.237709	0.311778
0.18955	0.233872
0.186254	0.228876
-0.611499	-0.35962
0.957762	5.17288
-0.536973	-0.340995
-0.915403	-0.19671
-0.521897	-0.335996
-0.489731	-0.324202
-0.186377	-0.157091
0.589892	1.37778
-0.455061	-0.309967
0.800104	2.95252
-0.241127	-0.194242
0.455123	0.827852
-0.587024	-0.354754
-0.894101	-0.230887
